,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
3309,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.0034207115079936627,0.008677804983436555,0.002664554227279274,0.7789473684210526,89.76317973356628,0.0026348699599083075,4.484552786979692
3310,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0034207115079936627,0.008677804983436555,0.002664554227279274,0.7789473684210526,89.76317973356628,0.0026348699599083075,4.484552786979692
3311,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.0034207115079936627,0.008677804983436555,0.002664554227279274,0.7789473684210526,89.76317973356628,0.0026348699599083075,4.484552786979692
3312,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3313,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3314,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3315,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3316,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3317,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3318,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3319,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3320,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.006841423015987325,0.007417542848912574,0.005329108454558548,0.7789473684210526,105.01420541645375,0.005278361906189925,4.4902539728263475
3321,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.003744778914014115,0.017427624945988766,0.00291660665418407,0.7788461538461537,44.690321042593766,0.002851344051764985,4.442935956765962
3322,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.003744778914014115,0.017427624945988766,0.00291660665418407,0.7788461538461537,44.690321042593766,0.002851344051764985,4.442935956765962
3323,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.003744778914014115,0.007417542848912574,0.00291660665418407,0.7788461538461537,105.00056011949214,0.0028888295961296663,4.488198936683176
3324,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.003744778914014115,0.007417542848912574,0.00291660665418407,0.7788461538461537,105.00056011949214,0.0028888295961296663,4.488198936683176
3325,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.003744778914014115,0.007417542848912574,0.00291660665418407,0.7788461538461537,105.00056011949214,0.0028888295961296663,4.488198936683176
3326,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.003744778914014115,0.007417542848912574,0.00291660665418407,0.7788461538461537,105.00056011949214,0.0028888295961296663,4.488198936683176
3327,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.003744778914014115,0.007417542848912574,0.00291660665418407,0.7788461538461537,105.00056011949214,0.0028888295961296663,4.488198936683176
3328,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.003744778914014115,0.007417542848912574,0.00291660665418407,0.7788461538461537,105.00056011949214,0.0028888295961296663,4.488198936683176
3329,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.00730952038023909,0.00914590234768832,0.005689183350136829,0.7783251231527094,85.10096582754741,0.005622331190530724,4.469852929409318
3330,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.00730952038023909,0.00914590234768832,0.005689183350136829,0.7783251231527094,85.10096582754741,0.005622331190530724,4.469852929409318
3331,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.00730952038023909,0.00914590234768832,0.005689183350136829,0.7783251231527094,85.10096582754741,0.005622331190530724,4.469852929409318
3332,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.00730952038023909,0.00914590234768832,0.005689183350136829,0.7783251231527094,85.10096582754741,0.005622331190530724,4.469852929409318
3333,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.00730952038023909,0.00914590234768832,0.005689183350136829,0.7783251231527094,85.10096582754741,0.005622331190530724,4.469852929409318
3334,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.00730952038023909,0.00914590234768832,0.005689183350136829,0.7783251231527094,85.10096582754741,0.005622331190530724,4.469852929409318
3335,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007633587786259542,0.008785827452110038,0.005941235777041625,0.7783018867924529,88.58606557377051,0.005874168391911014,4.471008608088357
3336,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.007633587786259542,0.008785827452110038,0.005941235777041625,0.7783018867924529,88.58606557377051,0.005874168391911014,4.471008608088357
3337,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007633587786259542,0.008785827452110038,0.005941235777041625,0.7783018867924529,88.58606557377051,0.005874168391911014,4.471008608088357
3338,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.007633587786259542,0.008785827452110038,0.005941235777041625,0.7783018867924529,88.58606557377051,0.005874168391911014,4.471008608088357
3339,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007633587786259542,0.008785827452110038,0.005941235777041625,0.7783018867924529,88.58606557377051,0.005874168391911014,4.471008608088357
3340,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.007633587786259542,0.008785827452110038,0.005941235777041625,0.7783018867924529,88.58606557377051,0.005874168391911014,4.471008608088357
3341,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.01004608958663402,0.014691055739593836,0.007813625234048683,0.7777777777777778,52.94226579520697,0.007666037571966489,4.433890249171828
3342,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.01004608958663402,0.014691055739593836,0.007813625234048683,0.7777777777777778,52.94226579520697,0.007666037571966489,4.433890249171828
3343,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3344,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3345,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3346,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3347,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3348,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3349,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3350,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.0032406740602045226,0.01112631427336886,0.002520524269047962,0.7777777777777778,69.90435095289465,0.002484467510996572,4.44993158576984
3351,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.007417542848912574,0.007921647702722166,0.005761198329252484,0.7766990291262136,98.04766107678729,0.0057024391679835525,4.442785664635635
3352,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007417542848912574,0.007921647702722166,0.005761198329252484,0.7766990291262136,98.04766107678729,0.0057024391679835525,4.442785664635635
3353,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.007417542848912574,0.007921647702722166,0.005761198329252484,0.7766990291262136,98.04766107678729,0.0057024391679835525,4.442785664635635
3354,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007417542848912574,0.007921647702722166,0.005761198329252484,0.7766990291262136,98.04766107678729,0.0057024391679835525,4.442785664635635
3355,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.007417542848912574,0.007921647702722166,0.005761198329252484,0.7766990291262136,98.04766107678729,0.0057024391679835525,4.442785664635635
3356,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007417542848912574,0.007921647702722166,0.005761198329252484,0.7766990291262136,98.04766107678729,0.0057024391679835525,4.442785664635635
3357,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0033847040184358346,0.01112631427336886,0.0026285467377214463,0.7765957446808511,69.79811333746471,0.002590887457089995,4.426386974204922
3358,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.0033847040184358346,0.01112631427336886,0.0026285467377214463,0.7765957446808511,69.79811333746471,0.002590887457089995,4.426386974204922
3359,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0033847040184358346,0.01112631427336886,0.0026285467377214463,0.7765957446808511,69.79811333746471,0.002590887457089995,4.426386974204922
3360,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.0033847040184358346,0.01112631427336886,0.0026285467377214463,0.7765957446808511,69.79811333746471,0.002590887457089995,4.426386974204922
3361,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0033847040184358346,0.01112631427336886,0.0026285467377214463,0.7765957446808511,69.79811333746471,0.002590887457089995,4.426386974204922
3362,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.0033847040184358346,0.01112631427336886,0.0026285467377214463,0.7765957446808511,69.79811333746471,0.002590887457089995,4.426386974204922
3363,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3364,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3365,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3366,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3367,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3368,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3369,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3370,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3371,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3372,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3373,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3374,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.0030606366124153826,0.006841423015987325,0.00237649431081665,0.7764705882352941,113.495479876161,0.002355555201052898,4.443077844402162
3375,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007561572807143886,0.014691055739593836,0.005869220797925969,0.7761904761904762,52.83422035480859,0.005758133310337221,4.402444219035858
3376,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007561572807143886,0.014691055739593836,0.005869220797925969,0.7761904761904762,52.83422035480859,0.005758133310337221,4.402444219035858
3377,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.007561572807143886,0.014691055739593836,0.005869220797925969,0.7761904761904762,52.83422035480859,0.005758133310337221,4.402444219035858
3378,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.008677804983436555,0.009758029670171395,0.0067334005473138414,0.7759336099585062,79.51744729065548,0.006648722268813506,4.419413237953495
3379,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.008677804983436555,0.009758029670171395,0.0067334005473138414,0.7759336099585062,79.51744729065548,0.006648722268813506,4.419413237953495
3380,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.008677804983436555,0.009758029670171395,0.0067334005473138414,0.7759336099585062,79.51744729065548,0.006648722268813506,4.419413237953495
3381,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.008677804983436555,0.009758029670171395,0.0067334005473138414,0.7759336099585062,79.51744729065548,0.006648722268813506,4.419413237953495
3382,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.004176868788708051,0.009794037159729223,0.0032406740602045226,0.7758620689655172,79.21779918864098,0.0031997656520766026,4.417841988056592
3383,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.004176868788708051,0.009794037159729223,0.0032406740602045226,0.7758620689655172,79.21779918864098,0.0031997656520766026,4.417841988056592
3384,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.004176868788708051,0.009794037159729223,0.0032406740602045226,0.7758620689655172,79.21779918864098,0.0031997656520766026,4.417841988056592
3385,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.004176868788708051,0.009794037159729223,0.0032406740602045226,0.7758620689655172,79.21779918864098,0.0031997656520766026,4.417841988056592
3386,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3387,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3388,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3389,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3390,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3391,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3392,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3393,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.0032046665706466945,0.00914590234768832,0.002484516779490134,0.7752808988764045,84.76811465982482,0.002455207211978098,4.4093007345527875
3394,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3395,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3396,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3397,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3398,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3399,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3400,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3401,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.0032046665706466945,0.007921647702722166,0.002484516779490134,0.7752808988764045,97.86864147088868,0.0024591305399127798,4.414748667722886
3402,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.008785827452110038,0.009037879879014835,0.006805415526429498,0.7745901639344264,85.70485272026649,0.006726010273279576,4.396268314718555
3403,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.008785827452110038,0.009037879879014835,0.006805415526429498,0.7745901639344264,85.70485272026649,0.006726010273279576,4.396268314718555
3404,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.008785827452110038,0.009037879879014835,0.006805415526429498,0.7745901639344264,85.70485272026649,0.006726010273279576,4.396268314718555
3405,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0.008785827452110038,0.009037879879014835,0.006805415526429498,0.7745901639344264,85.70485272026649,0.006726010273279576,4.396268314718555
3406,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.003672763934898459,0.017427624945988766,0.0028445916750684144,0.7745098039215687,44.441500567169015,0.00278058412269585,4.357494880674311
3407,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.003672763934898459,0.017427624945988766,0.0028445916750684144,0.7745098039215687,44.441500567169015,0.00278058412269585,4.357494880674311
3408,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.003672763934898459,0.017427624945988766,0.0028445916750684144,0.7745098039215687,44.441500567169015,0.00278058412269585,4.357494880674311
3409,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.007813625234048683,0.010622209419559268,0.006049258245715109,0.7741935483870968,72.88441771459814,0.005966260282153091,4.381530215427666
3410,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0.007813625234048683,0.010622209419559268,0.006049258245715109,0.7741935483870968,72.88441771459814,0.005966260282153091,4.381530215427666
3411,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.007813625234048683,0.010622209419559268,0.006049258245715109,0.7741935483870968,72.88441771459814,0.005966260282153091,4.381530215427666
3412,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0.007813625234048683,0.010622209419559268,0.006049258245715109,0.7741935483870968,72.88441771459814,0.005966260282153091,4.381530215427666
3413,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.007813625234048683,0.010622209419559268,0.006049258245715109,0.7741935483870968,72.88441771459814,0.005966260282153091,4.381530215427666
3414,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0.007813625234048683,0.010622209419559268,0.006049258245715109,0.7741935483870968,72.88441771459814,0.005966260282153091,4.381530215427666
3415,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.008281722598300446,0.008785827452110038,0.006409333141293389,0.773913043478261,88.0865288667142,0.006336571355538481,4.384216532423362
3416,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.008281722598300446,0.008785827452110038,0.006409333141293389,0.773913043478261,88.0865288667142,0.006336571355538481,4.384216532423362
3417,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0.008281722598300446,0.008785827452110038,0.006409333141293389,0.773913043478261,88.0865288667142,0.006336571355538481,4.384216532423362
3418,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","Harry Potter and the Goblet of Fire (Harry Potter, #4)",0.008281722598300446,0.008785827452110038,0.006409333141293389,0.773913043478261,88.0865288667142,0.006336571355538481,4.384216532423362
3419,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Deathly Hallows (Harry Potter, #7)",0.008281722598300446,0.01112631427336886,0.006409333141293389,0.773913043478261,69.55700014070635,0.006317188092939838,4.373864379175486
3420,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0.008281722598300446,0.01112631427336886,0.006409333141293389,0.773913043478261,69.55700014070635,0.006317188092939838,4.373864379175486
